"X","user_username","text","tweet_id","lang","sourcetweet_type","quote_count","user_verified","extracted_hashtags","tagged"
32150,"HeinemannPub","Are you curious about neurodiversity? Do you want to learn more about how it intertwines with you teaching? Don't miss this conversation between  and  on the 
",1509063876989657088,"en","999",0,TRUE,"#HeinemannPodcast","@MaggieBRoberts @ManjuBanerjee"
32213,"BSAboarding","New Hall celebrates neurodiversity  ",1509093202397179904,"en","999",0,TRUE,"","@NewHallSchool"
32215,"AmbitiousAutism","Our very own , Employment Programme Director, will be speaking at the Progressing Neurodiversity at Work 2022 event on Thursday 31 March!

Join our Employ Autism Network!    ",1509093091600441344,"en","999",0,TRUE,"#Employautism #Neurodiversity","@ClareCaccavone @IGPP_"
32343,"uk_ie","This Friday sound designer  and our very own  will discuss getting into the gaming industry while being neurodivergent!

Find out more: ",1509108411891343360,"en","999",1,TRUE,"","@Caijonesaudio @DominicShaw94"
32355,"DWPScotPartners","World Autism Acceptance Week - 28th March - 3rd April   

Do you know what it is really like to be neurodivergent at work?  

Accessibility advocate Heidi from  shares her story:   ",1509161055238463488,"en","999",0,TRUE,"#WAAW #AutismAcceptanceWeek","@Autism @scottishautism @LBGplc"
32403,"ZurichInsUK","Luke Gawthorn also spoke to us about how having autism helps him in his role.        ",1509149438719283200,"en","999",0,TRUE,"#AutismAwarenessDay #autismacceptanceweek #worldautismacceptanceweek #neurodiversity #autismawarenessweek #diversityandinclusion #diversityintheworkplace","@Autism"
32421,"eatlikeagirl","BUT on days like this I also can’t deal with the white when it is over cooked and rubbery.

IT’S COMPLICATED.

Neurodiversity and food and sensory issues. There is a lot to unpack and talk about.",1509143900828667904,"en","999",0,TRUE,"",""
32500,"HolSmale","    Hence the concept of neurodiversity. The ultimate aim is to get all brain types accepted, but that cannot happen when the neurotypical brain is the default and everything else is othered.",1509173184267960320,"en","999",0,TRUE,"","@oilpaintwitch @CJElijahKane @VancePayne13 @Imani_Barbarin"
32520,"Dawn_Bowden","This is . A time to celebrate neurodiversity and challenge the barriers to inclusion in our society. 

This year  is celebrating its 60th year with a list of 60 ways to fundraise and boost acceptance. 

Take a look here👇
",1509168570219085824,"en","999",0,TRUE,"#AutismAcceptanceWeek","@NASCymru"
32578,"norfolkchamber","Celebrating brilliant women across Norfolk...Our awesome account Manager Rose Steward has been working hard on the initiative, and is one of our speakers at our upcoming Neurodiversity event next Thursday.

Book your place: ",1509198842645958656,"en","999",0,TRUE,"",""
32591,"MerseysideVrp","Join quiz governess  in celebrating  and one day, for us, The Chase for decent  will be over! ",1509195998735777792,"en","999",0,TRUE,"#AnneHegerty #WorldAutismAcceptanceWeek #neurodiversity",""
32637,"PiaGlenn"," RIGHT.

It's a systemic socialization failure. Plus, people's neurodiversity, Rock's own NVLD diagnosis, there's been so little effort to merge how these realities intersect with the aim of doing better",1509237484583940096,"en","999",0,TRUE,"","@Blackamazon"
32649,"ivanabacik","Great to be in attendance tonight at ⁦⁩ for great launch of ⁦⁩  ⁦⁩  ",1509235294008188928,"en","999",0,TRUE,"#Sandymount #Neurodiversity","@LansdowneFC @NSandymount @AsIAmIreland"
32784,"WaldenU","When psychology professionals understand the learning differences of their patients, they become more effective—in the classroom and beyond. ",1509252602269212672,"en","999",0,TRUE,"#Neurodiversity",""
32807,"ericsmithrocks","Officially caught up on queries! Thanks, writer friends. Reminder, I'm especially looking for:

❤️ Stories that celebrate neurodiversity by neurodivergent authors.

🥰 Joyful fiction + NF about adoption by adoptees.

👀 Surprising genre-blending rom-coms. ",1509244761785389056,"en","999",2,TRUE,"",""
32808,"NurseStandard","One in seven people in the UK are thought to be neurodiverse. 

Nursing Standard explores how a support network for nurses with conditions such as autism and dyslexia was set up to help staff thrive. 



",1509244461221654528,"en","999",0,TRUE,"#AutismAcceptanceWeek",""
32814,"OCallaghanJim","Well done to Dairine &amp; Leo, Julienne &amp; Ian, Caroline &amp; Stefan, and Nessa &amp; Tom for setting up   They’re having a great meeting this evening  and their plan is to make  a neurodiversity-friendly village. I’m delighted to be here. ",1509242990761492480,"en","999",0,TRUE,"#Neurodiversity #Sandymount","@NSandymount @LansdowneFC"
32881,"ABCClassic","Viola player Sophia Mackson, diagnosed with ADHD at 21, is calling out for a rethink on neurodiversity in classical music. 

",1509289425473265664,"en","999",0,TRUE,"",""
32882,"dyslexicadv","[Premium] Many dyslexics thrive by learning through examples. Learn more ⬇
      ",1509289368938291200,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #dyslexicstudents #mathematics #thrivingdyslexics #education",""
